"암/NNG","3"
"쪼록/MAG","2"
"쟁이/XSN","1"
"주시/NNG","4"
"쓸리/VV","1"
"잔/NNG","2"
"벌이/VV","1"
"아주/MAG","49"
"가관/NNG","2"
"이라서/JKS","1"
"닫/VV","10"
"위하/VV","24"
"의하/VV","1"
"빌/VV","2"
"이렇/VV","11"
"면/NNG","18"
"검색어/NNG","2"
"웨/VV","4"
"추천/NNG","32"
"놓/VV","35"
"취향/NNG","38"
"맞춤/NNG","1"
"알고리즘/NNG","1"
"아/NNG","6"
"걸/NNG","7"
"따라하/VV","3"
"ㄴ답시고/ECE","3"
"사용시/NNG","7"
"리스트/NNG","17"
"사이/NNG","10"
"한번/MAG","16"
"가중/NNG","1"
"어쩧/VA","5"
"그나마/MAG","5"
"최근/NNG","42"
"조금/NNG","11"
"이젠/NNP","20"
"조/NR","4"
"차/NNM","4"
"없애버렸네/UN","1"
"POOQ/OL","7"
"갈수록/MAG","7"
"국내/NNG","31"
"주로/MAG","10"
"운영/NNG","8"
"라면/NNG","4"
"남녀노소/NNG","1"
"누구/NP","5"
"나/JX","31"
"터/NNB","27"
"30/NR","9"
"대인/NNG","1"
"점점/MAG","11"
"어르신/NNG","2"
"더더욱/MAG","2"
"복붙하/UN","1"
"질리/VV","2"
"진행/NNG","19"
"다/NNG","13"
"비슷/XR","6"
"불만/NNG","7"
"표출/NNG","1"
"효/NNG","1"
"ㅁ니다/EFN","5"
"되버/UN","2"
"리/NNG","13"
"재생되버리/UN","1"
"니/JC","24"
"그전/NNG","3"
"어떤/MDT","26"
"내용/NNG","18"
"ㄹ지/ECD","37"
"간단/XR","6"
"클릭/NNG","36"
"니깐/ECD","15"
"미드/NNG","12"
"수퍼/NNG","3"
"내추럴/NNG","3"
"정주행/NNG","20"
"내역/NNG","18"
"한마디/NNG","2"
"ㄴ다/EFN","42"
"대한민국/NNG","4"
"외국/NNG","11"
"따라가/VV","6"
"와우/NNG","2"
"게다/NNG","4"
"차이/NNG","6"
"천/NR","15"
"멋/NNG","1"
"졍/UN","1"
"제작진/NNG","1"
"19/NR","20"
"금/NNG","11"
"비밀/NNG","13"
"번호/NNG","34"
"는지요/EFQ","3"
"애니메이션/NNG","48"
"비밀번호/NNG","2"
"멀/VA","22"
"벌/VV","15"
"겨우/MAG","5"
"정도/NNG","49"
"려는/ETD","32"
"월래/NNG","1"
"안됫었나/UN","1"
"됫엇/UN","1"
"외/VV","12"
"이/NNG","34"
"예능/NNG","141"
"씩/XSN","28"
"항상/MAG","47"
"든/ECE","17"
"연속/NNG","31"
"쫌/MAG","10"
"가끔/MAG","29"
"발음/NNG","2"
"세/VA","1"
"배우/NNG","10"
"무슨/MDT","58"
