"안되길래","12"
"더시","3"
"로그인을","47"
"안되는거에요.","1"
"블루트스","1"
"키보드로","1"
"안드로이드","105"
"TV의","1"
"앱에서","45"
"검색","26"
"시","41"
"영어로는","1"
"검색이","28"
"되지만","8"
"한글로는","1"
"안되는","105"
"문제가","223"
"한글의","1"
"자음만","1"
"인식되고","1"
"모음은","1"
"인식이","4"
"안돼요.","55"
"쓰레기지만","1"
"그점이","1"
"마음에듭니다","1"
"더할말이","1"
"있을까","4"
"한국에서","25"
"사용하다","11"
"외국","34"
"나와있는데","4"
"없어짐","14"
"자막설정","15"
"할수있게","18"
"해주시죠","11"
"파친코","1"
"되고","140"
"증요한","1"
"장면을","3"
"전체적으로","19"
"보지","31"
"못해서","13"
"불편하고","31"
"밝기를","22"
"원래","113"
"더","583"
"낮출","2"
"있었는데","124"
"낮아져서","1"
"눈이","11"
"혼자","30"
"해결할","13"
"수도","25"
"없고.","30"
".","430"
"볼꺼","6"
"없다.","30"
"돈만","68"
"쳐올리고","1"
"아깝단","1"
"생각만","1"
"점점","50"
"든다","2"
"최고에요","11"
"1년째","3"
"바껴서","5"
"해지합니다","4"
"넣은거.?제발","1"
"보고있음.","2"
"근데","290"
"살지않는","1"
"베트남에서","5"
"같이","81"
"돈부터내라는게","1"
"어이가","38"
"보고싶은거","15"
"없으면","34"
"손해인데","1"
"있지","13"
"티비에","10"
"넷플은","33"
"속도가","17"
"없더라고요.","4"
"쿠팡이나","1"
"유튜브에는","1"
"속도제어가","1"
"가능하던데","1"
"모바일처럼","3"
"속도제어좀","1"
"시청하다가","7"
"볼라고","12"
"껐다","77"
"들어왔는데","5"
"보던편에서","1"
"재생하지않고","1"
"처음부터","35"
"시작하나요","1"
"한두번도","27"
"개선좀","37"
"아","143"
"없에주나","1"
"겁나","31"
"거슬리네","1"
"봅니다","10"
"폴드4를","1"
"구매하고","4"
"모드를","2"
"자체에서","4"
"지원한다길래","1"
"실행시켜봤습니다.","1"
"그런데","105"
"모드가","5"
"안되네요","293"
"극혐","6"
"번역을","12"
"발로하는","1"
"같고","12"
"불편합니다.","98"
"전문","2"
"번역가를","2"
"쓰시는","4"
"게","115"
"맞나요","3"
"플랙스모드","1"
"되더니","17"
"안되네요?","18"
"내","122"
"폰문제인가","3"
"볼만해요","3"
"자막배경","10"
"시꺼매서","1"
"거슬려요","10"
"수정해주세요","40"
"시간때우기","4"
"해킹당하고","2"
"마음대로","16"
"개","41"
"빡침","8"
"왜그러나요","1"
"최선인가요","1"
"내에서는","1"
"설정도","26"
"못하고.","7"
"한번에","20"
"몰아보기가좋아요","1"
"콘텐츠","92"
"줄에서","7"
"삭제하는게","1"
"고쳐주세요.","64"
"바탕이","3"
"S10","32"
"5G","22"
"는","26"
"넷플","196"
"시청이","46"
"불가능한지","1"
"알고싶습니다","2"
"전원","9"
"껏다키고","5"
"삭제했다","39"
"다시깔아도","51"
"똑같습니다","10"
"이러는지","9"
"알려주십시오","2"
"이중자막","10"
"지원해주면","2"
"안될까요?","33"
"어려운거","2"
"아니잖아요","7"
"이용자","8"
"많아질","1"
"거예요","3"
"실행이","341"
"안됩니다.앱","1"
"삭제후","51"
"재설치해도","41"
"로고","29"
"뜨는","43"
"화면에서","94"
"멈춰있어요.왜이런건가요?","1"
"잘보고있던","2"
"애청자입니다.","1"
"어느순간","12"
"화면이","514"
"소리는","72"
"들리나","1"
"끊기면서","5"
"들리네요.돈","1"
"냈는데","8"
"이부분은","5"
"고쳐주셨으면","26"
"좋겠어요","275"
"좋은데.","25"
"마지막화일때","1"
"엔딩크레딧을","2"
"자르시나요","1"
"편의성을","1"
"위하시는","1"
"좋지만","47"
"제작과정","1"
"사진이나","1"
"정리영상들이","1"
"넘어가네요.","2"
"설마하고","1"
"번이나","4"
"들어가","23"
"재생해봤는데","2"
"추천영상으로","2"
"넘어가요.","4"
"제작자들에","1"
"대한","62"
"예의도","1"
"아닌거","15"
"스킵을","2"
"눌러야만","1"
"넘어가면","6"
"좋겠네요.","40"
"음","15"
"앱인거","3"
"대기업","3"
"축에도","1"
"못드는","1"
"쓰레기","34"
"기업","4"
"이메일","43"
"잘못쓰고","1"
"휴대전화","2"
"등록안하고","1"
"비밀번호","50"
"까먹으면","2"
"어케찾음?","1"
"돈만날림?","1"
"한","256"
"폰으로","102"
"비번못찾는게","1"
"웃기고","1"
"이메일변경도","1"
"안되더라","4"
"업데이트하라하고","1"
"여기","35"
"눌리니","1"
"안뜸","3"
"벌레기업","1"
"자료는","1"
"보고픈건","1"
"막상","18"
"없네요","178"
"사용이","31"
"잘되서","2"
"극락가요","1"
"굿","81"
"노원구","1"
"솽놤좌","1"
"업뎃","63"
"뭔갸요?","1"
"선택","26"
"옵션을","8"
"넣던지.","1"
"최적화좀해주세요","1"
"화면이안맞아요","1"
"15세","5"
"애니도","30"
"약간의","2"
"노출도","1"
"통으로","2"
"편집해버리기도","1"
"내용의","3"
"개연성이","1"
"무너질","1"
"정도임","1"
"안그래도","5"
"되지도","18"
"않는","59"
"컨텐츠들","5"
"조차","11"
"이정도니.","1"
"잼","5"
"넷플오리지널에만","1"
"쏟아붓지","1"
"말고","58"
"기존","20"
"영화","515"
"컨텐츠들이나","1"
"많이올리셈","1"
"정말없음","1"
"조금만","25"
"자극적이어도","1"
"모자이크걸고","1"
"내용을","11"
"자를","1"
"거면","11"
"애초에","24"
"키즈로","2"
"빼지","2"
"애꿎은","2"
"애니퀄을","1"
"떨어뜨림?","1"
"이해가","43"
"안감","2"
"앞으로","84"
"평생","5"
"안할듯","3"
"컨텐츠도","36"
"매우","94"
"부족함","6"
"정","12"
"말","20"
"볼거없음","4"
"생긴거죠.","1"
"불편","24"
"업뎃하고","12"
"모바일","107"
"끊김.","6"
"배경도","1"
"거슬림.","2"
"구버젼으로","1"
"사용","82"
"중","82"
"몇일","26"
"전부터","65"
"켜지지","6"
"설치하고","19"
"켜도","38"
"로고만","86"
"화면으로","50"
"넘어가지","25"
"자막은","81"
"바꿀거임?","1"
"불편한","38"
"사람들이","66"
"수두룩한데.","1"
"테스트는","1"
"해보고","22"
"업데이트한거","1"
"맞나요?","12"
"안가넹","1"
"5.8","4"
"오류나요","9"
"개봉일을","1"
"정확하게","7"
"알려줘야지","1"
"뭔","52"
"8월","6"
"18일에","1"
"나온다던게","1"
"22일인데도","1"
"안나오냐.","1"
"이거","453"
"했건만.","1"
"명백한","1"
"사기다.","1"
"3RD6GFGWWR6","1"
"5","34"
"R56","1"
"3E24TVVVVVVV","1"
"브UG","1"
"네1","1"
"C6RXUT4ET","1"
"1","101"
"221?","1"
"55XEFF3","1"
"4","37"
"ENTR흐E","1"
"T7","1"
"최근","69"
"목록에서","12"
"기능이","163"
"잦네여","1"
"아무리","79"
"체크","7"
"해제를","3"
"없어지질","1"
"불편합니다","76"
"소닉","1"
"재밌다","4"
"생겨","6"
"가려져","1"
"장면이","16"
"보이지","16"
"않습니다.","89"
"다음화로","11"
"넘어가는","14"
"버튼","46"
"또한","20"
"없어져","5"
"생겼습니다.","6"
"화질이","253"
"좋지","10"
"않아","28"
"어려움이","4"
"있습니다.","184"
"화질의","3"
"정도를","1"
"정할","2"
"있었으면","135"
"되었다더니","1"
"점이","41"
"3개나","1"
"생겼네요.","6"
"평소","7"
"애용하는","3"
