"제일/NNG","8"
"구리/VA","44"
"돌/VV","11"
"주고/NNG","19"
"변화/NNG","4"
"시대/NNG","9"
"적응/NNG","2"
"세대/NNG","4"
"공감/NNG","2"
"시/NNG","54"
"회/NNG","36"
"정보/NNG","19"
"살피/VV","1"
"째/XSN","40"
"ㄴ데/ECD","29"
"월드/NNG","1"
"즈니컴포니코/UN","1"
"원/NNG","7"
"빼가내/UN","1"
"신청/NNG","9"
"ㄴ다/ECS","46"
"기이/VV","1"
"아무리/MAG","8"
"이어도/NNG","1"
"재/XPN","38"
"던데/ECD","24"
"이건/NNP","14"
"나/JC","40"
"모양/NNG","8"
"가능/NNG","59"
"월/NNG","10"
"및/MAG","28"
"회원/NNG","13"
"언제/NP","4"
"오우/NNG","1"
"굳/VV","2"
"어메이/NNG","3"
"징/NNG","8"
"레이스/NNG","1"
"이왕/MAG","1"
"6/NR","26"
"개월/NNM","26"
"해놧더/UN","1"
"니/JC","17"
"바/NNG","37"
"사라지/VV","24"
"욬/UN","4"
"볼만/NNG","20"
"그/VV","32"
"스쿨/NNG","2"
"뮤지컬/NNG","3"
"독점/NNG","9"
"건/NNM","49"
"소비자/NNG","10"
"안/NNG","41"
"환/NNG","7"
"불안/NNG","4"
"에요/EFN","34"
"먹튀/UN","1"
"야/JX","42"
"믿/VV","20"
"니깐/ECD","8"
"나원참/IC","1"
"동영상/NNG","16"
"적/XSN","13"
"분/NNB","14"
"수십/NR","2"
"번/NNB","43"
"조건/NNG","3"
"방안/NNG","1"
"내놓/VV","4"
"바라/VV","34"
"여러모로/MAG","6"
"기능도/NNG","5"
"터지/VV","5"
"건/ECE","33"
"진작/NNG","1"
"놀/VV","3"
"ㄹ라/ECD","12"
"넘/MAG","20"
"느림/NNG","13"
"웨이브/NNG","15"
"티빙/NNG","10"
"동물/NNG","1"
"사전/NNG","1"
"베/NNG","8"
"놈/NNB","15"
"그렇/VA","59"
"노웨이홈/UN","2"
"파/NNG","7"
"프롬/NNP","1"
"홈/NNG","21"
"쿠플보다/UN","1"
"SD/OL","7"
"외장/NNG","9"
"중/NNG","13"
"더블/NNG","10"
"무리/NNG","1"
"지요/EFN","4"
"겸사겸사/MAG","2"
"코딱지/NNG","2"
"경음/NNG","1"
"벨/NNG","3"
"런/NNG","27"
"스가/UN","1"
"전혀/MAG","20"
"구/NNG","17"
"솔직히/MAG","21"
"리/XSN","1"
"초반/NNG","4"
"월/NNM","31"
"정액/NNG","5"
"편/NNM","13"
"려/ECD","37"
"못/NNG","17"
"그거/NP","21"
"비하/VV","41"
"편의/NNG","13"
"미숙/XR","1"
"따로/MAG","31"
"전체/NNG","13"
"카테고리/NNG","15"
"일일이/MAG","6"
"아야/ECD","79"
"순/NNG","4"
"내/NP","39"
"성인/NNG","113"
"인증/NNG","148"
"완료/NNG","10"
"요/NNG","15"
"개도/NNG","1"
"설명도/NNG","1"
"갑자기/MAG","46"
"하/VX","18"
"저의/NNG","3"
"20/NR","36"
"울트라/NNG","16"
"며/ECE","19"
"빅/NNG","5"
"히/NNG","10"
"어로/NNG","4"
"오픈/NNG","12"
"한지/NNG","4"
"39/NR","13"
"못하/VA","16"
"디/EFQ","3"
"빻/VV","4"
"빨아먹/VV","1"
"방치/NNG","2"
"끊어지/VV","6"
"집중/NNG","11"
"번째/NNB","9"
"에러/NNG","20"
"로그/NNG","10"
"아웃/NNG","8"
"하래/NNG","8"
"머/MAG","4"
"어쩌/VV","48"
"태서렉트/UN","1"
"큐브/NNG","3"
"야/JKI","2"
"트랜스포머/NNG","1"
"구/XSN","2"
"거론/NNG","1"
"단어/NNG","4"
"가져오/VV","2"
"어/EFN","4"
"수준/NNG","47"
"참/MAG","30"
"크레딧/NNP","9"
"버튼/NNG","64"
"띄우/VV","12"
"던지/ECD","17"
"가기/NNG","22"
"오래/MAG","21"
"전부/NNG","4"
"어둡/VA","13"
"압도적/NNG","2"
"어두움/NNG","3"
"밤/NNG","3"
"씬/NNG","1"
"거실/NNG","1"
"불키/VV","1"
"농고/NNG","1"
"요소/NNG","1"
"안보/NNG","2"
"일정/NNG","5"
"불/NNG","3"
"분간/NNG","1"
"맞추/VV","5"
"감마/NNG","1"
"공중파/NNG","1"
"나/JX","37"
"다르/VA","37"
"티/NNG","15"
"뽕/NNG","4"
"썸넬/UN","1"
"그럼/MAG","3"
"단점/NNG","10"
"망하/VV","8"
"역시/MAG","17"
"메인/NNG","10"
"페이지/NNG","12"
"크롬/NNG","38"
"스트에/UN","1"
"소/EFN","2"
"고/ECS","9"
"조차/JX","21"
"불가능/NNG","22"
"별/XSN","7"
"더/EPT","118"
"덜/VV","22"
"같/VV","3"
"플랜/NNG","2"
"잡지/NNG","1"
"광/NNG","6"
"즐기/VV","11"
"만하/VXA","12"
"한정되있어/UN","1"
"더라/EFN","4"
"습니다만/ECE","5"
"여느/MDT","1"
"펌/UN","1"
"사이트/NNG","7"
"제공/NNG","18"
"가지/VV","16"
"수많/VA","3"
"두개/NNG","4"
"수천/NR","1"
"와/JKM","45"
"1.2/NR","1"
"소화/NNG","1"
"양/NNB","1"
"출시/NNG","33"
"여태껏/MAG","1"
"그래서/MAG","10"
"이용자/NNG","5"
"ㅁ에도/ECD","3"
"양이/NNG","2"
"물/NNG","9"
"정주행/NNG","13"
"없이/MAG","40"
"불법/NNG","12"
"같이/MAG","13"
"얼마나/MAG","11"
"웃기/VV","3"
"ㄴ가요/ECS","6"
"로서/JKM","3"
"요금/NNG","11"
"는다면요/ECE","1"
"가끔/MAG","21"
"버벅거리/VV","9"
"뺑뺑이/NNG","3"
"대실/NNG","2"
"밍/UN","2"
"저렴/XR","5"
"광고/NNG","13"
"제/XSN","3"
"기존/NNG","10"
"12/NR","18"
"인상/NNG","2"
"보/NNG","16"
"라고/JX","38"
"무엇/NP","12"
"우대/NNG","1"
"형/NNG","1"
"구독료/NNG","4"
"만드/VV","5"
"차라리/MAG","14"
"마/VV","19"
"한데/MAG","5"
"적/VA","16"
"시청가능/NNG","4"
"의지/NNG","6"
"은근/NNG","7"
"가도/NNG","3"
"알림/NNG","11"
"은데요/EFN","3"
"로딩걸려/UN","2"
"여요/ECD","5"
"언제/MAG","30"
"고요/NNG","15"
"결재/NNG","35"
"시급/XR","16"
"홀로/MAG","4"
"집/NNG","11"
"똑같/VA","20"
"오프라인/NNG","10"
"특정/NNG","4"
"오프/NNG","8"
"라인/NNG","10"
"사실상/MAG","3"
"제대/NNG","30"
"라고요/EFN","4"
"버전/NNG","24"
"쿠팡/NNP","17"
"유튜브/NNG","24"
"제어/NNG","4"
"와/JC","12"
"모두/NNG","7"
"또/MAG","48"
"낭비/NNG","1"
"이후/NNG","18"
"답변/NNG","14"
"일/NNG","37"
"놈/NNG","3"
"아이디/NNG","11"
"비밀/NNG","18"
"번호/NNG","69"
"되게/MAG","10"
"어라/EFO","10"
"이메일/NNG","10"
"개수작/NNG","1"
"부리/VV","5"
"이중/NNG","5"
"부과/NNG","2"
"유/NNG","7"
"플레이/NNG","50"
"총/MDT","1"
"메/NNG","5"
"일보/NNG","1"
"내도/NNG","1"
"으시/EPH","15"
"넷/NNG","7"
"짓/VV","7"
"오/EFN","10"
"들/NNM","12"
"도/NNG","10"
"줄/NNB","24"
"여도/ECD","22"
"흥미/NNG","3"
"서/JKS","2"
"롭/XSA","10"
"너무나/MAG","11"
"캐릭터/NNG","7"
"몰입/NNG","12"
"처럼/JKM","62"
"디지/VV","12"
"에/VV","8"
"방법/NNG","20"
"갱신/NNG","2"
"며/JC","5"
"새롭/VA","1"
"입력/NNG","52"
"여간/MAG","2"
"귀찮/VA","7"
"작업/NNG","6"
"어플사용/UN","1"
"언제나/MAG","4"
"볼/NNG","13"
"넷/NR","4"
"XX/OL","1"
"스보/UN","1"
"드럽/VA","8"
"죽/VV","14"
"여/NR","11"
"이래/NNB","5"
"잡/VV","6"
"편/NNG","20"
"이전/NNG","9"
"열리/NNG","4"
"질/XSN","7"
"강추/NNG","4"
"면/NNG","13"
"끝/NNG","21"
"풀리/VV","3"
"변경/NNG","30"
"하라/NNP","29"
"제/XPN","18"
"이젠/NNP","5"
"듯/ECD","8"
"메모리/NNG","12"
"피보/VV","1"
"실수/NNG","6"
"마지막/NNG","11"
"눌리/VV","9"
"피/NNG","8"
"으려/ECD","6"
"인트/UN","1"
"스킵/NNG","13"
"부분/NNG","65"
"일괄/NNG","1"
"성/XSN","27"
"경험/NNG","5"
"하기/NNG","5"
"마저/MAG","9"
"무시/NNG","9"
"경향/NNG","1"
"불과/MAG","2"
"거절/NNG","2"
"오래되/VV","4"
"잘만/NNP","5"
"들어주/VV","1"
"그리도/MAG","1"
"ㄴ지/ECD","63"
"판권/NNG","2"
